Sku id,Invoice No.,วันที่,เวลา,รหัสสินค้า,Serial,ชื่อสินค้า,กลุ่มสินค้า,จำนวน,Ratio,ราคา/หน่วย,รวมก่อนลด,ส่วนลด,รวมสุทธิ,ต้นทุนรวม,กำไร,ลูกค้า,พนักงาน,status,หมายเลขประจำเครื่อง
171110543 PM28WBzTaMcpZ0cm07PS3n,PS001000916,12/3/17,9:31,8.85195E+12,,ถุงมือยาง ส้ม Pikul ไซส์M,Cleaning Tools,1,1,25,25,0,25,15,10,,Admin,A,1
1711071125 AM3uoSx0i0yF3DFDDsFds8,PS001000916,12/3/17,9:31,8.85193E+12,,บรีส เอกเซล พิเศษ 230g,Cleaners,1,1,25,25,0,25,21,4,,Admin,A,1
1711071153 AMxSx3KuMBBd10mNzPJ6Ak,PS001000916,12/3/17,9:31,8.85036E+12,,แวนิช PowerO2 30g,Cleaners,2,1,12,24,0,24,20.5,3.5,,Admin,A,1
1711131132 PMjoK1MtV2gzso1h3sjsu4,PS001000916,12/3/17,9:31,4.90243E+12,,ดาวน์นี่-ซันไรซ์เฟรช#ถุง 375ml,Cleaners,1,1,42,42,0,42,35,7,,Admin,A,1
1711241853kQeIXmqoEeNDi5RXe7VU,PS001000916,12/3/17,9:31,8.85193E+12,,ซันไลต์-เลมอน#ถุง 550ml ประหยัดสุดคุ้ม,Cleaners,1,1,29,29,0,29,25.08,3.92,,Admin,A,1
u099,PS001000916,12/3/17,9:31,8.85859E+12,,สบู่อิงอร#ไพลหอม 160g,Personal Care,1,1,32,32,0,32,22,10,,Admin,A,1
f047,PS001000917,12/3/17,9:41,8.85026E+12,,มิตรผล-น้ำตาลทราย 1kg,Food,4,1,25,100,0,100,94,6,,Admin,A,1
171112933 AMurpyEoaXwQTTQmHn9vkL,PS001000917,12/3/17,9:41,8.85009E+12,,ไฮยีน expert care-ปรับ ฟ้า ซันคิส บลูมมิ่ง 330ml,Cleaners,1,1,38,38,0,38,30.5,7.5,,Admin,A,1
171107958 AMv4IfVOwy1YCTSVDGoR6p,PS001000917,12/3/17,9:41,8.85009E+12,,ไฮยีน expert care-ปรับ ม่วง มิดไนท์ บลอสซั่ม 330ml,Cleaners,1,1,38,38,0,38,30.5,7.5,,Admin,A,1
1712011658Rgk5KP4vARDOdu2JRvnt,PS001000917,12/3/17,9:41,8.85193E+12,,โอโม พลัส น้ำ ฟ้า เข้มข้น,Cleaners,1,1,65,65,0,65,55,10,,Admin,A,1
1712011656ELFCkCtVP9ttAlmzhjaZ,PS001000917,12/3/17,9:41,8.85193E+12,,โอโม พลัส น้ำ ม่วง Paris Perfume,Cleaners,1,1,65,65,0,65,55,10,,Admin,A,1
171107704 PMCmE1x8guXBUUcMeRnBim,PS001000918,12/3/17,9:59,8.85193E+12,,บรีส เอกเซล น้ำ 35ml,Cleaners,2,1,5,10,0,10,7,3,,Admin,A,1
171107706 PM1Ilc81BrNPck8oBom3AL,PS001000918,12/3/17,9:59,8.85193E+12,,บรีส เอกเซล คอมฟอร์ท น้ำ 30ml,Cleaners,3,1,5,15,0,15,12,3,,Admin,A,1
171107706 PM1Ilc81BrNPck8oBom3AL,PS001000919,12/3/17,10:00,8.85193E+12,,บรีส เอกเซล คอมฟอร์ท น้ำ 30ml,Cleaners,1,1,5,5,0,5,4,1,,Admin,A,1
1711141049 PMKLe4WiZKzzwOXjUl6rqC,PS001000920,12/3/17,10:16,8.85871E+12,,ดินน้ำมัน Smile Kids ลิตเติ้ลเชฟ,Stationery,1,1,55,55,0,55,39,16,,Admin,A,1
k031,PS001000921,12/3/17,10:51,40267647,,กาวอเนกประสงค์ UHU 7g,Stationery,1,1,16,16,0,16,12,4,,Admin,A,1
1712020100RnIwvbdU1VHZxgSxzcaH,PS001000922,12/3/17,10:56,8.85E+12,,เปาซิลเวอร์นาโน สูตรสำหรับซักมือและเครื่อง 800g,Cleaners,1,1,89,89,0,89,75,14,,Admin,A,1
1711071031 AMM4cjdfUckmGSwfvvrD3B,PS001000922,12/3/17,10:56,8.85193E+12,,คอมฟอร์ท Luxury-แกลมเมอรัส 330ml,Cleaners,1,1,40,40,0,40,35,5,,Admin,A,1
171107446 PM7dyld45rzJi5Sca4jxbs,PS001000922,12/3/17,10:56,8.85193E+12,,แชมพูซันซิล เขียว 70ml,Personal Care,1,1,20,20,0,20,16.5,3.5,,Admin,A,1
u099,PS001000922,12/3/17,10:56,8.85859E+12,,สบู่อิงอร#ไพลหอม 160g,Personal Care,1,1,32,32,0,32,22,10,,Admin,A,1
171107449 PMan84GEx5StQtg7IBe1al,PS001000922,12/3/17,10:56,8.85193E+12,,แชมพูซันซิล เหลือง 140ml,Personal Care,1,1,35,35,0,35,28.8,6.2,,Admin,A,1
1711111102 AM0SF00h6Fh32ZmeIWmgTa,PS001000922,12/3/17,10:56,8.85193E+12,,ล้างหน้า#พอนด์ส ไวท์ บิวตี้ 15g,Personal Care,1,1,20,20,0,20,16.3,3.7,,Admin,A,1
1711131013 PMUC0YHWG0eTVsghLEQpJy,PS001000922,12/3/17,10:56,8.85199E+12,,บีไนซ์#Beautiful 450ml ปั้มชมพู,Personal Care,1,1,98,98,0,98,79,19,,Admin,A,1
171106803 PMSYgitvLbrlLBTlNf8Xeo,PS001000923,12/3/17,10:56,8.8504E+12,,เบอริน่า A16 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
171106819 PMhZGXRVcq770Qd7gzZDqT,PS001000923,12/3/17,10:56,8.8504E+12,,เบอริน่า A32 ยาย้อมผม Berina,Beauty,1,1,60,60,0,60,40,20,,Admin,A,1
f068,PS001000924,12/3/17,11:07,PLU3139677085,,มาม่า-ต้มยำกุ้ง 55g x30,Food,1,30,170,170,0,170,148,22,,Admin,A,1
1711221618EHnAPTl16q51jRmG8L17,PS001000924,12/3/17,11:07,8.85142E+12,,รีพีล-กลิ่นมะนาว 700ml น้ำยาล้างจาน,Cleaners,2,1,20,40,0,40,32.82,7.18,,Admin,A,1
1711071112 AMShu8TJ4wHYY4bxaLOavY,PS001000924,12/3/17,11:07,8.85193E+12,,โอโม 900g,Cleaners,1,1,55,55,0,55,46,9,,Admin,A,1
f059,PS001000924,12/3/17,11:07,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,1,1,36,36,0,36,28.75,7.25,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000925,12/3/17,11:08,PLU3070973427,,ไข่ไก่ เบอร์ 1 x30,Food,1,30,95,95,0,95,90,5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000925,12/3/17,11:08,PLU3070973427,,ไข่ไก่ เบอร์ 1 x30,Food,1,30,95,95,0,95,90,5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000925,12/3/17,11:08,PLU3070973427,,ไข่ไก่ เบอร์ 1 x30,Food,1,30,95,95,0,95,90,5,,Admin,A,1
f077,PS001000925,12/3/17,11:08,8.8501E+12,,ไวไว-ปรุงสำเร็จ 55g,Food,1,1,6,6,0,6,4.8,1.2,,Admin,A,1
f068,PS001000925,12/3/17,11:08,8.85099E+12,,มาม่า-ต้มยำกุ้ง 55g,Food,2,1,6,12,0,12,9.87,2.13,,Admin,A,1
1711211847dXpIjn3hoxqSwZko6BeB,PS001000926,12/3/17,11:20,8.85193E+12,,บรีส เอกเซล 1500g,Cleaners,1,1,155,155,0,155,149,6,,Admin,A,1
171107952 AM5v38RXed69mtWKWIaYcD,PS001000926,12/3/17,11:20,8.85009E+12,,ไฮยีน-ปรับ เขียว#Green Natural 600ml,Cleaners,2,1,18,36,0,36,28,8,,Admin,A,1
171106834 PMbewWCPQV5l8DmmPPSnLv,PS001000926,12/3/17,11:20,8.85205E+12,,น้ำมันลอนผม แคริ่ง แฮร์เซ็ทติ้ง 1,Beauty,1,1,35,35,0,35,36.2,-1.2,,Admin,A,1
f005,PS001000926,12/3/17,11:20,8.85871E+12,,Teapot-ครีมเทียมข้นหวาน 380g นมข้น,Food,1,1,20,20,0,20,18,2,,Admin,A,1
1712021504I4Bh4OUvX6qHkIP9K1t9,PS001000926,12/3/17,11:20,8.85076E+12,,พาเลซ ครีมเทียมข้นหวาน 380g,Food,1,1,20,20,0,20,17.5,2.5,,Admin,A,1
f003,PS001000926,12/3/17,11:20,8.85012E+12,,คาร์เนชั่น-ครีมเทียม X-TRA 380g นมสด,Food,2,1,22,44,0,44,38.4,5.6,,Admin,A,1
171106711 PMzm4mTh4JDja9OV4fdhFu,PS001000927,12/3/17,11:38,4.90243E+12,,ดาวน์นี่ ซักผ้า#ผง-แดร์ริ่ง ไชน์ 68g,Cleaners,2,1,10,20,0,20,16,4,,Admin,A,1
f059,PS001000928,12/3/17,12:13,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,1,1,36,36,0,36,28.75,7.25,,Admin,A,1
f018,PS001000928,12/3/17,12:13,8.85042E+12,,เฮลซ์บลูบอย-น้ำหวานแดง 710cc,Food,1,1,43,43,0,43,37,6,,Admin,A,1
f023,PS001000928,12/3/17,12:13,8.85021E+12,,เด็ก-ซีอิ๊วขาว สูตร 1 เจ 300cc,Food,1,1,25,25,0,25,22,3,,Admin,A,1
f029,PS001000928,12/3/17,12:13,8.85055E+12,,ทิพรส-น้ำปลา 700cc,Food,1,1,28,28,0,28,26,2,,Admin,A,1
171107127 PMz5iumml9h3OWLqTPPG36,PS001000928,12/3/17,12:13,8.85001E+12,,แคร์ แป้งเด็ก-ชมพู 60g,Personal Care,1,1,13,13,0,13,10,3,,Admin,A,1
f078,PS001000928,12/3/17,12:13,8.8501E+12,,ไวไว-เส้นหมี่อบแห้ง 180g,Food,1,1,13,13,0,13,10,3,,Admin,A,1
u007,PS001000928,12/3/17,12:13,8.85235E+12,,วิเศษนิยม 40g,Personal Care,1,1,15,15,0,15,11.2,3.8,,Admin,A,1
f009,PS001000928,12/3/17,12:13,8.85175E+12,,มอคโคน่า ทรีโอ-เอสเพรสโซ่ 18g,Food,7,1,4.29,30,0,30,19.46,10.54,,Admin,A,1
f059,PS001000929,12/3/17,12:18,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,8,1,36,288,0,288,230,58,,Admin,A,1
1712021501yG6I2pwJNPsbHoMuq7Kd,PS001000929,12/3/17,12:18,8.85015E+12,,ตรามะลิ นมข้นหวาน 385g,Food,1,1,24,24,0,24,21.67,2.33,,Admin,A,1
f009,PS001000930,12/3/17,12:27,8.85175E+12,,มอคโคน่า ทรีโอ-เอสเพรสโซ่ 18g,Food,7,1,4.29,30,0,30,19.46,10.54,,Admin,A,1
f010,PS001000930,12/3/17,12:27,8.85175E+12,,มอคโคน่า ทรีโอ-คลาสสิค 18g,Food,7,1,4.29,30,0,30,21,9,,Admin,A,1
u070,PS001000930,12/3/17,12:27,8.85018E+12,,ไบกอน-เขียว ดี-เลมอนนีน 600ml,Personal Care,1,1,92,92,0,92,82.3,9.7,,Admin,A,1
u025,PS001000930,12/3/17,12:27,8.85001E+12,,แคร์-แป้งเด็ก ฟ้า 400g,Personal Care,1,1,45,45,0,45,35.5,9.5,,Admin,A,1
u053,PS001000930,12/3/17,12:27,8.85005E+12,,ซิลค์-คอตตอน ทิชชู่ เดี่ยว 1roll,Personal Care,1,1,8,8,0,8,5.25,2.75,,Admin,A,1
1711242147zD15vIgnGmQxhksZjqs8,PS001000931,12/3/17,12:37,8.85175E+12,,มอคโคน่า ทรีโอ-โกลด์ x27 ซอง,Food,1,1,95,95,0,95,84.1,10.9,,Admin,A,1
1711221618EHnAPTl16q51jRmG8L17,PS001000931,12/3/17,12:37,8.85142E+12,,รีพีล-กลิ่นมะนาว 700ml น้ำยาล้างจาน,Cleaners,2,1,20,40,0,40,32.82,7.18,,Admin,A,1
u162,PS001000931,12/3/17,12:37,8.8503E+12,,Scotch-Brite 3M-แผ่นใย+ฟองน้ำ,Cleaners,2,1,14,28,0,28,19,9,,Admin,A,1
171110213 PMDROUVVnnvm83u3O1Xosp,PS001000931,12/3/17,12:37,8.88755E+12,,พานาโซนิค AA ถ่าน ดำ,Hardware,1,1,30,30,0,30,25,5,,Admin,A,1
c013,PS001000932,12/3/17,12:37,8.8533E+12,,วิสกัสเม็ด-ปลาทูน่า 3kg,Pet,1,1,270,270,0,270,236,34,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000933,12/3/17,12:44,PLU8004466438,,ไข่ไก่ เบอร์ 1 x10,Food,1,10,35,35,0,35,30,5,,Admin,A,1
171112745 PM0XuxVbI8VfrnO7oUiTu9,PS001000933,12/3/17,12:44,PLU8004466438,,ไข่ไก่ เบอร์ 1 x10,Food,1,10,35,35,0,35,30,5,,Admin,A,1
171107653 PMzlZKiti7qifjoLMOgm6C,PS001000934,12/3/17,13:14,8.85193E+12,,คอมฟอร์ท น้ำเดียว 22ml,Cleaners,2,1,4,8,0,8,6.2,1.8,,Admin,A,1
f046,PS001000935,12/3/17,13:24,8.85025E+12,,รสดี-รสหมู 165g,Food,1,1,25,25,0,25,22,3,,Admin,A,1
1711251617GlkBiqloFsD5EpYdbTfV,PS001000935,12/3/17,13:24,8.85014E+12,,คนอร์ก้อน หมู 80g,Food,2,1,20,40,0,40,31.68,8.32,,Admin,A,1
f058,PS001000935,12/3/17,13:24,8.85025E+12,,อายิโนะโมะโต๊ะ 250g-ผงชูรส,Food,1,1,26,26,0,26,24,2,,Admin,A,1
f018,PS001000935,12/3/17,13:24,8.85042E+12,,เฮลซ์บลูบอย-น้ำหวานแดง 710cc,Food,1,1,43,43,0,43,37,6,,Admin,A,1
f059,PS001000935,12/3/17,13:24,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,6,1,36,216,0,216,172.5,43.5,,Admin,A,1
171118154851klOMHkQMMrN8U6r4rB,PS001000936,12/3/17,13:33,8.85062E+12,,ปลาหมึก-น้ำปลา ขวดแก้ว 700มล,Food,1,1,28,28,0,28,23.83,4.17,,Admin,A,1
f059,PS001000936,12/3/17,13:33,8.85015E+12,,มรกต-น้ำมันปาล์ม 1000cc,Food,2,1,36,72,0,72,57.5,14.5,,Admin,A,1
u113,PS001000936,12/3/17,13:33,8.93487E+12,,โปรแม็กซ์-แอคทีฟบลู 900ml,Cleaners,1,1,50,50,0,50,39.3,10.7,,Admin,A,1
u158,PS001000936,12/3/17,13:33,8.85087E+12,,โพลีเดลี่ สปอนจ์-ฟองน้ำหุ้มตาข่าย,Cleaners,1,1,5,5,0,5,3,2,,Admin,A,1
1711161121 AMi5efh7iMmdzQpsC1PQMz,PS001000936,12/3/17,13:33,8.85027E+12,,แลคตาซอย หวาน#ออริจินัล 300ml x 6 นมถั่วเหลือง,Dairy,1,1,55,55,0,55,46,9,,Admin,A,1
171112800 PMhxq1oGAbDt45ihpJGUKj,PS001000937,12/3/17,13:34,PLU8763296379,,ดินชีวภาพ ดินทองเกษตร,Garden,1,1,30,30,0,30,16.6,13.4,,Admin,A,1
171106803 PMSYgitvLbrlLBTlNf8Xeo,PS001000938,12/3/17,13:37,8.8504E+12,,เบอริน่า A16 ยาย้อมผม Berina,Beauty,1,1,50,50,0,50,35.5,14.5,,Admin,A,1
a001,PS001000938,12/3/17,13:37,8.85868E+12,,ตราปู ถุงร้อนใส 3x5 200g,Plastic bags,1,1,18,18,0,18,12.3,5.7,,Admin,A,1
f041,PS001000939,12/3/17,13:50,8.85004E+12,,แม่ครัว-ซอสหอยนางรม 600cc,Food,1,1,42,42,0,42,38.75,3.25,,Admin,A,1
1712011658Rgk5KP4vARDOdu2JRvnt,PS001000939,12/3/17,13:50,8.85193E+12,,โอโม พลัส น้ำ ฟ้า เข้มข้น,Cleaners,1,1,65,65,0,65,55,10,,Admin,A,1
